A_name,B_name,A_vec,B_vec
28931172_62464507,28931172_62470628,"[-3.79744589e-01  1.41121104e-01 -2.57329166e-01  2.47115403e-01
  6.74626887e-01 -1.82598636e-01  4.53922629e-01 -3.28231156e-01
 -5.79454862e-02 -2.58920521e-01  1.39277428e-01 -4.47887778e-01
  1.37594670e-01 -4.27501291e-01 -1.48610204e-01 -2.95192838e-01
 -4.71011937e-01  6.45912960e-02 -2.36901548e-02  1.47436261e-01
  1.82258952e-02  1.28579065e-01  4.63371426e-01  1.78120360e-01
  1.16073132e-01 -3.72955412e-01  4.53451961e-01  1.25810253e-02
 -4.70604412e-02  3.42051506e-01  2.85450250e-01 -3.60934913e-01
  2.15571932e-02  6.09792657e-02  1.18605867e-01 -2.43155062e-01
 -1.15437604e-01 -4.14708197e-01 -1.71808988e-01 -1.89549580e-01
 -5.25750127e-03 -1.86667159e-01  3.19184065e-01  1.76605195e-01
 -3.15165460e-01 -1.87744007e-01  3.62194330e-01  1.37686700e-01
 -4.94460352e-02 -2.57212013e-01  6.30117655e-02  6.47965148e-02
  1.97619230e-01 -5.19010350e-02 -1.54843554e-01  1.85266777e-03
  1.02255784e-01  3.14085871e-01  1.17389195e-01  3.94703150e-01
  3.35845917e-01  4.60888026e-04  2.97559798e-01  2.49476999e-01
  3.76114547e-01 -1.15145542e-01 -4.22262549e-02 -1.79629803e-01
 -2.31956452e-01 -3.18046331e-01  1.47651862e-02  1.15595542e-01
  1.78748757e-01  2.07734555e-01  3.92870873e-01  5.51099718e-01
  9.85352695e-02 -2.22125694e-01  4.46774364e-01  9.71675813e-02
 -2.38352537e-01  2.83348739e-01 -5.18995106e-01  2.65915424e-01
  1.91985115e-01 -2.18109377e-02 -1.73737943e-01 -1.08758382e-01
 -8.62917211e-03  2.80539334e-01 -5.91665581e-02 -2.56438076e-01
  1.94144552e-03 -2.68766545e-02 -2.29685947e-01  3.44540358e-01
  3.98689695e-02  2.10062072e-01 -6.18793786e-01  1.22696631e-01]","[-0.20344359 -0.11215851 -0.3229606   0.06327534  0.18191674  0.06029488
  0.4785176  -0.05966007 -0.09761223 -0.0597408   0.02009994 -0.35891542
 -0.14353578 -0.15864225  0.17896861 -0.29561484 -0.24930662 -0.05909393
  0.0410324   0.25970423  0.1385256   0.21506739  0.27249935 -0.0178619
 -0.00176015 -0.23278493  0.07187586 -0.24089743  0.21780103  0.20918256
 -0.00470802 -0.27171275 -0.18009353  0.04686676  0.03812261 -0.2750179
 -0.13746405 -0.18968756 -0.13560876 -0.23077512  0.12833123 -0.14444964
  0.2590739   0.06097879 -0.20632958 -0.1480008   0.00395459  0.21196023
 -0.19233038 -0.2860808  -0.16304965 -0.01981493  0.14002432 -0.17284998
  0.01155552 -0.1087791  -0.00050732  0.2147542   0.07544325  0.13869864
  0.30300358 -0.11731578  0.164666    0.16170529  0.47223273 -0.08747654
  0.03883975 -0.07729018 -0.15941404 -0.34922174 -0.24924183 -0.01050464
  0.31297725  0.2281197   0.19855389  0.25019437  0.06627143 -0.04393221
  0.17221473  0.22384186  0.05923827  0.1233457  -0.26033172  0.15353562
  0.10766461 -0.16790581  0.00294236 -0.01659305 -0.10318929  0.08070602
  0.1617472  -0.40771067  0.02801919 -0.1068407  -0.00671403  0.154756
  0.25990373  0.04159354 -0.40460345 -0.08444262]"
28910111_62466484,28910111_62470202,"[-0.588075    0.25876096 -0.31616032  0.25676495  0.42100534 -0.03151645
  0.3644102  -0.30428836 -0.20985484 -0.18218236  0.08553163 -0.4396309
 -0.0112759  -0.36577293  0.15787318 -0.1356342  -0.2756539   0.09880231
  0.47173005  0.22878474 -0.11689276 -0.07454648  0.28574714 -0.04509142
 -0.30832973 -0.05055335  0.14654304 -0.13798402 -0.14596838  0.06032376
  0.33779216 -0.27699184  0.00565384 -0.21653454  0.07527946 -0.2266821
 -0.1899656  -0.16963087 -0.23421536 -0.22173813  0.2521504  -0.1365656
  0.17439948  0.07573155 -0.44764346  0.05317845  0.21614385  0.2873079
 -0.25930217 -0.5224869   0.15255639 -0.08719579  0.02425119  0.0926182
 -0.10201173 -0.06985551  0.10215722  0.39226478 -0.25263172  0.5169638
  0.2177047  -0.19890538  0.28691     0.18489479  0.583994   -0.14558733
 -0.00073114 -0.07681466 -0.23649183 -0.23394516  0.13767432  0.02498024
  0.10419788  0.08001538  0.4378016   0.4976805  -0.00342174  0.00814348
  0.07831718  0.07414418 -0.02827946  0.04673075 -0.05612231  0.19498162
  0.18211527  0.19546564 -0.11103518 -0.05367483 -0.08667596  0.12368652
 -0.00357465 -0.22085936  0.17373145  0.05959718 -0.1354954   0.2431624
  0.36818585  0.08348988 -0.40771672  0.207293  ]","[-2.35602692e-01  1.13354623e-01 -2.57580459e-01  1.87437385e-01
 -2.81081870e-02 -6.20073415e-02  4.56549525e-01  4.33289036e-02
 -6.94506317e-02  1.93476796e-01 -1.86504602e-01 -2.37366203e-02
 -9.59391072e-02  3.46685767e-01  1.85641021e-01 -4.76351529e-02
 -1.61957458e-01 -1.40377387e-01  1.01973265e-01  2.97990084e-01
  1.55457526e-01  1.62786394e-01  2.65695304e-01 -1.13941066e-01
 -2.50581831e-01 -5.08529022e-02  1.54065847e-01 -1.19559169e-01
  5.05491734e-01  3.85321081e-01  3.12093701e-02 -7.41016120e-02
  6.38264492e-02 -2.00997181e-02 -3.79637390e-01  6.33724779e-02
 -1.29892126e-01 -4.74401750e-02 -2.23812923e-01 -4.56164986e-01
  8.26824754e-02 -4.90728989e-02  2.71651804e-01  4.65025082e-02
  1.16595812e-02 -7.93604268e-05 -1.62387580e-01  1.21708435e-03
 -9.21903998e-02 -8.59751552e-02 -1.69919357e-01  9.17248253e-04
  2.98412498e-02 -2.92552859e-01 -4.51565161e-02 -6.56916527e-03
  3.36448848e-01  2.16504201e-01  4.96504717e-02  1.04488455e-01
  9.07404646e-02 -5.38034365e-02  2.10664362e-01 -4.90766987e-02
  1.89685419e-01  1.20279863e-01 -2.41434239e-02 -4.50185567e-01
 -1.56140618e-03 -1.39001533e-01 -4.86244000e-02  1.90876082e-01
  1.99045688e-01 -3.95693332e-01 -6.88570142e-02 -1.51255041e-01
  2.72614866e-01 -1.60626590e-01 -3.97287719e-02  4.71318848e-02
  2.93345321e-02  1.25522077e-01  3.93079743e-02  2.49134395e-02
  1.86559856e-02  1.51675567e-01 -2.64232337e-01 -2.18108464e-02
 -1.58690691e-01  1.86591208e-01  1.02684228e-02 -2.35177279e-01
  4.85717617e-02  6.95915595e-02  5.67619726e-02 -1.04950689e-01
  2.56191045e-01 -8.74668360e-04 -1.23292699e-01  1.19086569e-02]"
28898780_62493784,28898780_62497105,"[-0.22828346  0.25270584 -0.13047212  0.45326424  0.32386804 -0.1331145
  0.6902215  -0.05289244 -0.1950919   0.14144316 -0.17154205 -0.04393598
 -0.03943122  0.28393677  0.09241819 -0.16193445 -0.14181197 -0.19432029
 -0.00758409  0.3143232  -0.12157735  0.15940925  0.38076627 -0.13970563
 -0.13180664 -0.1148292   0.27527195  0.08654054  0.51460475  0.2831362
  0.2938449  -0.06503074  0.04993642 -0.24313033 -0.30236128  0.12433521
 -0.15969744 -0.14314517 -0.0981406  -0.48755652 -0.16606279 -0.04718399
  0.20356849  0.11211278 -0.05945894  0.1348626   0.04488866 -0.00185788
 -0.11673532  0.06690212 -0.00260004  0.03379958  0.12725118 -0.0828849
 -0.22967117  0.01739106  0.19548358  0.36376992  0.06337268  0.08527351
  0.21559015  0.09355349  0.32401544  0.06107489  0.2831801  -0.04077576
 -0.1276108  -0.54285514 -0.00569902 -0.04753065  0.0641853   0.43652138
  0.10190508 -0.4955235   0.23966627 -0.00513876  0.35756147 -0.38014445
  0.35687777 -0.01493463 -0.15122679  0.18928315  0.04524966  0.0081086
 -0.02852954  0.07868011 -0.28216046 -0.02395516  0.03875597  0.24633293
  0.09118579 -0.20685975  0.19355308 -0.01756361 -0.12162956 -0.0685813
 -0.05779348  0.14112473 -0.2895273   0.1347146 ]","[-0.26004273 -0.0013598  -0.35308468  0.20607843 -0.13237719 -0.07961984
  0.53974795  0.3040199  -0.26391494  0.3110436  -0.04208469  0.0702928
  0.02097208  0.40634826  0.21394655 -0.04740809 -0.08024751 -0.20644477
  0.03407698  0.17052035  0.36401245  0.03226026  0.27976862 -0.34752074
  0.00453558  0.05392322 -0.08443214 -0.00225927  0.48271468  0.06463719
 -0.10342476 -0.15920891 -0.24824414 -0.02312887 -0.37139258 -0.06351134
  0.0140472  -0.05536097 -0.07160639 -0.38464975 -0.01551443  0.08970726
  0.19742063  0.08020088  0.04617538  0.11340231 -0.12131963 -0.0569072
 -0.25914678 -0.14224382 -0.16335921  0.02298823  0.1549737  -0.09747773
 -0.07248072 -0.3019634   0.08524534  0.31765887 -0.09514213  0.1732603
  0.09251447 -0.09321307  0.04557899 -0.09590977  0.20994231  0.09884572
  0.09910362 -0.25792283  0.11718284 -0.09700081 -0.05074031  0.20499368
  0.34880674 -0.12131576  0.13955015  0.06062896  0.41694823 -0.22968863
  0.17400503 -0.07471432 -0.03914144  0.06211939  0.12107893 -0.17765659
 -0.00432691 -0.21393706 -0.0568971  -0.07556297 -0.00351113  0.20190239
  0.08563348 -0.27703816 -0.14362685  0.06717354  0.05634568 -0.05613708
 -0.03748563  0.03568594 -0.10597268  0.09456001]"
28935439_62463723,28935439_62469729,,
28934879_62465757,28934879_62469764,,
28935447_62466380,28935447_62475464,,
28916973_62463758,28916973_62469618,,
28931245_62463588,28931245_62465365,,
28933317_62465299,28933317_62471003,,
28912755_62464905,28912755_62468364,,
28929144_62464568,28929144_62469294,"[-0.41332215  0.24565017 -0.1397088   0.4372111   0.28480783 -0.16836795
  0.5725809  -0.15093447 -0.26507944  0.07047362 -0.17216392 -0.25239745
  0.01038096  0.3101389   0.14476524 -0.08029662 -0.21334168 -0.28108537
 -0.00607761  0.37093854 -0.24624225  0.10869449  0.2857781  -0.03296444
 -0.13751371 -0.10539028  0.22441135 -0.03024669  0.28544873  0.45012856
  0.39414412  0.05160441  0.23505104 -0.26931626 -0.29320905  0.2952977
 -0.22577432 -0.1901011  -0.07306463 -0.43533066 -0.19139221 -0.10170429
  0.3374275   0.26687238 -0.15893883  0.108138    0.10730614  0.11660872
  0.01195081  0.00827645 -0.05229355 -0.11090031  0.13452384 -0.0389706
 -0.20125382  0.09488561  0.25453636  0.3678472  -0.02195867 -0.07599511
  0.25731215  0.07396767  0.34890845  0.10679173  0.4010581  -0.1012035
 -0.23784974 -0.6792147   0.08514049  0.04959019  0.15028451  0.48848394
  0.06534734 -0.5352344   0.20445827 -0.04397767  0.37761587 -0.28644976
  0.25298935  0.08632616 -0.17646468  0.15061927  0.05450742  0.22463486
  0.07497498  0.20116949 -0.2792154  -0.06931444  0.10687651  0.31836706
  0.07845937 -0.19667606  0.38717282  0.02233862 -0.24509549  0.02961338
  0.04179363  0.12713806 -0.2701015   0.20913285]","[-0.4311613  -0.18754922 -0.46564624  0.04626372 -0.2963169  -0.21983387
  0.35817665  0.5465558  -0.2563318   0.20962109 -0.04547543  0.10375013
 -0.02009044  0.56704855  0.4260405   0.01737065 -0.02161403 -0.24150321
  0.12138577  0.28752252  0.18510267  0.00826643  0.14561556 -0.32938978
 -0.16609037  0.06620445 -0.09195466 -0.07086931  0.38774183  0.16937247
 -0.09009398 -0.03186284 -0.39770624  0.03990274 -0.3830652   0.04860617
 -0.12894048  0.02018411  0.08024702 -0.45688745  0.01609497 -0.0380149
  0.2206474   0.16850545  0.07312635  0.12417692 -0.11908921  0.10054512
 -0.37165457 -0.13989127 -0.22584018  0.05326811  0.06634983 -0.5266432
 -0.17029545 -0.28957903  0.19338565  0.25014222 -0.06225728 -0.02938026
  0.11021625 -0.07232042  0.03668823 -0.1514192   0.27394295  0.07528774
 -0.11297353 -0.1623274   0.2654606   0.00487448 -0.05633     0.18920909
  0.23818454 -0.07148983 -0.02161133  0.16138265  0.2835584  -0.02413547
 -0.13075933  0.11919139  0.12299772  0.10065441  0.08685507  0.09109347
  0.07911322 -0.08857539 -0.03731943 -0.11549063 -0.10396709  0.24920489
  0.0193856  -0.29173073 -0.0929101  -0.05221952 -0.0804262  -0.19422422
  0.1866103  -0.09494655 -0.10636242  0.14125794]"
28928259_62464577,28928259_62469178,"[-3.45875502e-01  4.24031883e-01 -1.28004819e-01  2.55434453e-01
  1.96475789e-01  1.91959113e-01  2.52919167e-01 -2.18589455e-01
  1.86843306e-01  7.36921579e-02 -8.48388225e-02 -2.27603942e-01
  2.48655066e-01 -3.22475471e-02  4.61108983e-03 -1.15976594e-01
 -4.41583060e-03  3.20729762e-01  3.43004107e-01  1.81220338e-01
 -4.78078537e-02  1.16752215e-01  5.37546456e-01  1.62650049e-02
 -1.61825735e-02  2.12709829e-01  3.32063764e-01 -9.36387922e-04
  1.98436439e-01  2.79875129e-01  9.00681764e-02  2.78061517e-02
  3.39683801e-01 -5.58276102e-02  8.23378470e-03 -1.00293286e-01
 -1.87860593e-01 -3.88323307e-01 -3.33923548e-01  1.44300967e-01
  9.24914330e-02 -7.57251531e-02  2.68717438e-01  7.19591901e-02
 -2.58863300e-01 -2.38934427e-01  1.19730867e-01  9.32072327e-02
 -2.12983802e-01 -2.53970057e-01 -1.63719192e-01 -8.21860060e-02
  6.18392415e-02  4.54251952e-02 -2.21462175e-01  9.33032557e-02
  3.50853115e-01  3.50097895e-01  1.42385393e-01  2.66293317e-01
  8.36331099e-02 -1.51911274e-01  2.42116794e-01 -2.41487771e-01
  2.43421704e-01 -4.49216440e-02  2.04076856e-01 -4.75516438e-01
 -3.73165935e-01 -6.85355216e-02  6.06338587e-03  3.14409554e-01
  2.01384351e-01 -3.05888385e-01  2.32079253e-01  4.96266522e-02
  2.08707094e-01 -3.29295129e-01  1.21834606e-01 -1.94531843e-01
 -1.62045762e-01 -2.10354686e-01 -2.13433295e-01 -6.79459423e-02
 -7.55314948e-03 -2.21989758e-04 -4.82265241e-02 -2.47214764e-01
 -5.68473414e-02  2.13464886e-01 -3.22951257e-01 -2.41265282e-01
  8.93748477e-02  6.37821779e-02  1.00585796e-01  1.62161857e-01
 -5.35792857e-02  8.40393305e-02 -3.37818116e-01  3.09881538e-01]","[-0.21216184  0.2870735  -0.12007082  0.15972516 -0.23260564  0.17912477
  0.26263735  0.05518043  0.06364269  0.16173974 -0.12528282 -0.10040344
  0.01045595  0.19699867  0.09720673 -0.01931116  0.04268422  0.18964583
  0.12209383  0.22945285 -0.01455875  0.07608158  0.4083956   0.03008079
 -0.17099695  0.22128463  0.00545383  0.01234863  0.3346001   0.596778
 -0.193029    0.0382355   0.19252132 -0.01228239 -0.1244233   0.13201775
 -0.10873374 -0.29864568 -0.21393208 -0.03450617 -0.0631135  -0.04196711
  0.3166453   0.05229815  0.00207185 -0.2461495  -0.12374057  0.00107292
 -0.21414872 -0.09375481 -0.2063393  -0.00759377  0.18744108 -0.10718033
 -0.11052486  0.13554333  0.34480736  0.21409082  0.11371695  0.14752783
  0.21623273 -0.14155233  0.34012777 -0.34819344 -0.02350697  0.19842091
  0.07888888 -0.46191886 -0.14709313  0.02997611 -0.02026297  0.4593113
  0.28271914 -0.29365048  0.07086837 -0.3085204   0.15731551 -0.33517608
  0.01033126 -0.20411965 -0.1405584  -0.1381484  -0.09833954 -0.11463889
 -0.06459703 -0.08024682 -0.08408693 -0.1412826  -0.10661496  0.21675737
 -0.24052829 -0.14570664  0.07802795  0.0701206   0.20646553  0.05879778
  0.0536031  -0.16521125 -0.10574974  0.08897188]"
28902867_62464201,28902867_62470971,,
28931765_62466288,28931765_62470669,,
28922468_62467077,28922468_-,,
28935625_62464602,28935625_62468475,,
28935008_62476249,28935008_62478172,,
28904058_62464531,28904058_62470712,"[-0.31719014  0.12305633 -0.3262834   0.35312682  0.4942057  -0.04912268
  0.46876496 -0.1611505  -0.34418505 -0.5357478   0.12264763  0.049294
  0.1657571   0.10805737  0.0675484  -0.18031576 -0.15133637 -0.14817344
 -0.01663042  0.41155145 -0.05479752  0.2131718   0.17959175 -0.19316347
 -0.17834851 -0.14835484  0.24199134 -0.06649544  0.28892282  0.52235556
  0.4521968  -0.14108917  0.25000384 -0.02582807 -0.3882286   0.06583219
 -0.06708957 -0.05948033 -0.18820386 -0.47242665 -0.33742097 -0.24507427
  0.23886266  0.1611834  -0.3342198   0.1529729   0.1925469   0.12712716
  0.00504209  0.00778988 -0.1597282  -0.08387548  0.11015474 -0.12423449
 -0.21218951  0.03393177  0.09972435  0.2770467  -0.15151656  0.12991334
  0.41560262  0.20719737  0.34779134  0.21788165  0.4908481  -0.0867959
 -0.12418281 -0.47004735 -0.17529796 -0.2220417  -0.12020039  0.1566441
  0.2557724  -0.1859876   0.33032104 -0.06778538  0.33790112 -0.35327652
  0.23917706  0.06210851 -0.25505328  0.18066749 -0.13134131  0.09322374
 -0.03806156  0.31545475 -0.26767704 -0.00146382 -0.05357108  0.56693226
  0.00711458 -0.25856525  0.35415834  0.11548997 -0.360736   -0.09312314
  0.12227393  0.16764799 -0.2822442   0.06206559]","[-0.01481351 -0.5455774  -0.7901433   0.35889062  0.03610964 -0.10627354
  0.6971494   0.11604512 -0.41859838 -0.26353517  0.16711171  0.20152614
  0.02893134  0.47185004  0.17569627  0.13633531 -0.1444325  -0.07739012
  0.13153118  0.4475209   0.22977024  0.3966592  -0.09037844  0.08467209
 -0.44574663  0.12707983  0.11537421 -0.28997034  0.41553098  0.36604437
  0.04223803 -0.0557184   0.07700601  0.00738152 -0.4888545   0.07192883
 -0.00870825  0.08933426 -0.36813298 -0.48369694 -0.1391149  -0.07053516
  0.13556817 -0.15797684 -0.31065732 -0.01556679 -0.2374944  -0.06810191
 -0.1111876  -0.31532922 -0.24838859 -0.01721342  0.23184457  0.00927341
 -0.24368283 -0.45452735 -0.16352732 -0.02957667 -0.41183823  0.27432826
  0.38735935 -0.28408262  0.03763391 -0.10398562  0.56701016  0.10118661
  0.19694383 -0.1395423  -0.04548937 -0.28217822 -0.1596152   0.01774741
  0.03919113 -0.09920986  0.20239702 -0.02609117  0.31694877 -0.04800577
  0.13093977  0.34344783 -0.3516887   0.18826805  0.02388173  0.21813117
  0.18124618  0.0563229  -0.1850288   0.12434278 -0.16705875  0.1745938
  0.23815085 -0.38297346  0.5811548   0.03296968 -0.43984288 -0.212754
  0.3486833  -0.26937547 -0.06895424  0.02264155]"
28920879_62464431,28920879_62467539,,
28936378_62466930,28936378_62470623,,
28902391_62466373,28902391_62469549,,
28932076_62464462,28932076_62470490,,
28916698_62464065,28916698_62471315,"[-4.90608156e-01  2.87404358e-01  2.31538817e-01  2.47224078e-01
  5.08775771e-01 -2.29532197e-02  1.89835742e-01 -1.31021276e-01
  3.35403204e-01 -4.50799940e-04 -1.14936866e-01 -2.60463506e-01
  2.47549891e-01 -2.79093564e-01 -3.73945057e-01  2.79947132e-01
  1.20246619e-01  5.21518707e-01  5.51442280e-02  7.84627348e-02
 -1.88730896e-01 -1.86901495e-01  2.46559173e-01  8.90376568e-02
  2.50680983e-01  6.08073592e-01  8.72550070e-01 -2.86842957e-02
 -2.42113873e-01  3.83616060e-01  3.75765920e-01 -5.92071004e-03
  1.62680730e-01  3.49689603e-01  5.51764679e-04  3.19819838e-01
 -2.40828156e-01  1.08141296e-01 -7.45896772e-02  1.23965941e-01
 -4.75877881e-01  2.65803695e-01  1.69190511e-01 -4.30959947e-02
 -1.55342460e-01 -2.26269796e-01  4.48896170e-01  3.35838720e-02
 -2.92711239e-02 -9.32057127e-02  2.24713653e-01 -1.31932735e-01
 -5.51473618e-01 -4.55143005e-02  2.15071309e-02  5.92954345e-02
  3.71264726e-01 -7.17134923e-02 -2.09874853e-01 -1.34178698e-01
  1.86108887e-01 -2.16529310e-01  2.15551928e-01 -3.99539113e-01
  2.93947160e-01 -3.11360478e-01  7.24091604e-02 -4.08276260e-01
 -9.97292772e-02  1.85826853e-01  5.06168962e-01  4.58893865e-01
 -7.59342611e-02 -6.57838523e-01 -2.57265776e-01  2.96318233e-01
  2.88365155e-01 -6.25416711e-02  2.66114205e-01 -3.82508673e-02
 -2.85958380e-01 -2.84558740e-02  4.44418967e-01  5.42477906e-01
  2.83109844e-01  3.71270508e-01 -1.33736402e-01 -4.96952921e-01
  2.73297191e-01  4.59362678e-02 -5.77272892e-01 -2.05923349e-01
  1.74714923e-01  4.22351807e-01 -2.44709942e-02  4.56672460e-02
  4.97254804e-02  3.01525712e-01 -2.79682606e-01  5.85523508e-02]","[-0.2925823  -0.00944092 -0.02075221  0.2601904   0.2806819   0.01291792
  0.38774857  0.01461936  0.29349652  0.03741663 -0.16574411  0.04047172
  0.30601442  0.33260337 -0.42316616  0.31212908  0.303451    0.34549943
  0.29862928 -0.01866631  0.29359496 -0.5615941   0.10525844 -0.06502213
  0.17508428  0.62093574  0.60981     0.06944282  0.07275861  0.1020785
  0.05200107 -0.09115562 -0.2847324   0.33260196  0.05566011  0.03973012
 -0.18024649  0.00902383 -0.05679658  0.15507548 -0.35144213  0.26981115
  0.00796504  0.04725853  0.05140056 -0.31465977  0.34066877 -0.17555575
 -0.20262028 -0.3502831  -0.04441077 -0.02260222 -0.39605463 -0.3058652
  0.24244359 -0.17897332  0.35378143  0.05672362 -0.08888301 -0.10770352
  0.0515174  -0.51713955  0.04899732 -0.5956877   0.24988784 -0.25463465
  0.24227685 -0.05770372 -0.19998173 -0.04317934  0.5653092   0.25938314
  0.26801294 -0.38341752 -0.28467616  0.13292576  0.3832415   0.029816
 -0.00089572 -0.11619356 -0.03992242 -0.37627628  0.65767705  0.35883766
  0.15386038  0.09442788 -0.11623591 -0.397493    0.124172   -0.00583383
 -0.5366879  -0.6193311   0.01233052  0.5271769   0.21620865 -0.22844113
 -0.3411556  -0.08462259 -0.14419319  0.05374487]"
28934038_62466270,28934038_62470508,,
28931208_62464856,28931208_62468335,,
28933662_62464198,28933662_62468728,"[-0.31456643  0.43945226  0.38409662  0.0938782   0.07679946 -0.06233929
 -0.05782154 -0.43013164  0.2861299  -0.3322121  -0.02706021 -0.01432828
  0.24044733 -0.50234056 -0.29050365 -0.13293998 -0.12151606  0.6160082
  0.18904273  0.01914022 -0.2867869  -0.1986222   0.10129704  0.16679323
 -0.18212488  0.23757306  0.352502    0.2641714  -0.14415267  0.2692207
  0.3192313  -0.3754612   0.34242728  0.22078839  0.10255215  0.17033969
 -0.23680727 -0.23059708 -0.26685375 -0.2965346  -0.27555826 -0.17938772
  0.01508671  0.09018662 -0.4785076  -0.5124029   0.53694475 -0.26802182
 -0.04958741  0.02132929  0.01171957 -0.16957316 -0.19368501  0.18033244
  0.0391903   0.31649682  0.15815085  0.0087913   0.19698785  0.17536533
  0.09447828  0.02703978  0.17161709 -0.16180035  0.3294409  -0.24121082
  0.2621042  -0.4223617  -0.24894592 -0.2956979   0.12260307  0.22546443
  0.00336559 -0.4190345  -0.18111494  0.14431721 -0.0025619  -0.10337358
  0.12391071 -0.14883657 -0.01811746  0.3342436  -0.02081324  0.2273084
 -0.0022833   0.02907948 -0.16591416 -0.3547391   0.1917574   0.216152
 -0.16695869 -0.31918392  0.06550888  0.06281619 -0.01714097 -0.01651514
  0.25024655 -0.22887821 -0.3076328  -0.11560084]","[-0.2549398   0.1586759   0.25120077 -0.18781085 -0.4086309   0.02312168
 -0.122561    0.03897461  0.37038636 -0.08652967 -0.01247007  0.19396968
  0.06833953 -0.20032313 -0.1276845  -0.10423684  0.1043189   0.6000998
  0.16093877 -0.03777124  0.03750197 -0.19469354 -0.23078874  0.07261601
 -0.09523464  0.57344    -0.1925966   0.0841311  -0.06545694  0.06493767
 -0.10002984 -0.38618273  0.05144461  0.457522    0.06013006  0.13061689
 -0.2536482  -0.26860204 -0.06864677 -0.17852128 -0.26517066  0.00076762
  0.10982368  0.18479979 -0.466606   -0.45395336  0.46614993 -0.26825073
 -0.18551205 -0.07269331 -0.2839516  -0.26828954 -0.11272435 -0.15439211
  0.21931863  0.18669593  0.18078691 -0.09271694  0.16473302 -0.07716041
  0.06689114 -0.12224511  0.02639398 -0.24557264  0.23523521 -0.05796504
  0.3559556  -0.20887175  0.0827321  -0.35792542  0.13338168  0.03293846
  0.2804194  -0.09686895 -0.49616444  0.07169352  0.10167762  0.20539874
 -0.27676    -0.04885525  0.36493298  0.16287085  0.30130795  0.10079058
  0.12033225 -0.33128172  0.01309874 -0.41822225  0.14908466  0.08534552
 -0.04272144 -0.4042069  -0.27454528  0.1914152   0.13833867 -0.08490679
  0.26279715 -0.46698776 -0.2379639  -0.3740378 ]"
